"","experiment","value","method","replicate","Beta_SSE","test_R2","test_SSE","test_SST"
"1390","r",14,"ORC_ALL_MultiLORS",45,74.3293803477441,0.745935768889741,3826775.05664426,15062234.6165034
"1391","r",14,"ORC_ALL_MultiLORS",46,73.2218129161855,0.745810712854325,3799797.39467287,14948692.1236583
"1392","r",14,"ORC_ALL_MultiLORS",47,74.1395866648196,0.746431265281829,3810396.87441576,15027076.8935722
"1393","r",14,"ORC_ALL_MultiLORS",48,71.642021729955,0.745271034260913,3804223.74068921,14934397.9380256
"1394","r",14,"ORC_ALL_MultiLORS",49,72.1364666623782,0.745009191229035,3799332.62886142,14899880.6944214
"1395","r",14,"ORC_ALL_MultiLORS",5,77.2106135465414,0.743821910535822,3859837.03002684,15067006.85488
"1396","r",14,"ORC_ALL_MultiLORS",50,76.120278777226,0.743824825753917,3845927.62320426,15012881.8474418
"1397","r",14,"ORC_ALL_MultiLORS",6,75.0086621941921,0.744330903623616,3825051.09397747,14960944.2368679
"1398","r",14,"ORC_ALL_MultiLORS",7,79.6605798300574,0.745252899073559,3808493.28621743,14950094.7110567
"1399","r",14,"ORC_ALL_MultiLORS",8,77.6671098703711,0.745647554712545,3807596.74618667,14969766.6239597
"1400","r",14,"ORC_ALL_MultiLORS",9,83.6020754726068,0.745701576372749,3837934.99261555,15092248.4609703
"1401","r",14,"ORC_L_ALL_glmnet",1,32.9848946600399,0.747459156285276,3770799.84028704,14931445.483514
"1402","r",14,"ORC_L_ALL_glmnet",10,34.3237292361348,0.747260375151896,3761850.58853209,14884292.8400837
"1403","r",14,"ORC_L_ALL_glmnet",11,33.0884003979055,0.74752804927325,3773801.58067917,14947409.2857291
"1404","r",14,"ORC_L_ALL_glmnet",12,33.3625147281336,0.748085741323542,3791262.86105835,15049814.4923491
"1405","r",14,"ORC_L_ALL_glmnet",13,34.1490355737053,0.748528505054942,3781691.16180272,15038249.8128822
"1406","r",14,"ORC_L_ALL_glmnet",14,31.5387321009802,0.748354617966457,3801845.5556139,15107948.832167
"1407","r",14,"ORC_L_ALL_glmnet",15,33.8478169074009,0.748274711175545,3783404.19344792,15029893.1470741
"1408","r",14,"ORC_L_ALL_glmnet",16,31.8978874586143,0.749076594644734,3763104.41659441,14997024.3360378
"1409","r",14,"ORC_L_ALL_glmnet",17,34.0403437570602,0.747959780844816,3784520.00691911,15015540.0578704
"1410","r",14,"ORC_L_ALL_glmnet",18,32.8470055185724,0.748398987755915,3780553.37050333,15025986.3296405
"1411","r",14,"ORC_L_ALL_glmnet",19,32.9295229296128,0.745711262565824,3822122.74475932,15030641.0866848
"1412","r",14,"ORC_L_ALL_glmnet",2,33.5872729244205,0.748434989685634,3761883.7071203,14953922.6556956
"1413","r",14,"ORC_L_ALL_glmnet",20,33.6359484964928,0.746666507792024,3793135.70063062,14972894.6913842
"1414","r",14,"ORC_L_ALL_glmnet",21,32.6910043056204,0.74680444357619,3810165.20240732,15048309.9159516
"1415","r",14,"ORC_L_ALL_glmnet",22,31.9596872513124,0.749272215250634,3742143.96539655,14925126.7430824
"1416","r",14,"ORC_L_ALL_glmnet",23,34.4292422031613,0.748726962225367,3812576.62847932,15173043.0858994
"1417","r",14,"ORC_L_ALL_glmnet",24,33.3526932152148,0.74608444929025,3782100.13495923,14895110.3009935
"1418","r",14,"ORC_L_ALL_glmnet",25,31.491718897106,0.747769582169402,3737096.37375358,14816200.2263481
"1419","r",14,"ORC_L_ALL_glmnet",26,33.0699964825722,0.747934726903241,3770055.88755532,14956665.1575528
"1420","r",14,"ORC_L_ALL_glmnet",27,33.1724017663366,0.748110155385895,3756916.143417,14914917.0708831
"1421","r",14,"ORC_L_ALL_glmnet",28,36.0768549917569,0.748342132544564,3805834.88409118,15123051.4768831
"1422","r",14,"ORC_L_ALL_glmnet",29,33.5859965947267,0.749270346427458,3791040.27330632,15120031.5530667
"1423","r",14,"ORC_L_ALL_glmnet",3,32.5246911248003,0.746439563540108,3816423.96211049,15051338.5108255
"1424","r",14,"ORC_L_ALL_glmnet",30,34.2713499795481,0.748277925739693,3778817.46874564,15011863.6986836
"1425","r",14,"ORC_L_ALL_glmnet",31,32.720727370343,0.747770076613147,3780419.36442758,14987989.187268
"1426","r",14,"ORC_L_ALL_glmnet",32,32.3119359125916,0.748427675638015,3799987.3241994,15104949.7747282
"1427","r",14,"ORC_L_ALL_glmnet",33,32.3711322908132,0.748696144776951,3785513.19115997,15063490.3225025
"1428","r",14,"ORC_L_ALL_glmnet",34,36.4367195658252,0.749684847170198,3781298.13954604,15106149.5750402
"1429","r",14,"ORC_L_ALL_glmnet",35,33.721441358105,0.747836975522055,3807366.77620416,15098830.5445915
"1430","r",14,"ORC_L_ALL_glmnet",36,33.968964561907,0.748650471783721,3749213.65829261,14916334.5755975
"1431","r",14,"ORC_L_ALL_glmnet",37,32.8004848464125,0.749222842429732,3771027.45542974,15037364.2159697
"1432","r",14,"ORC_L_ALL_glmnet",38,30.7560928062465,0.74913548969632,3757235.35247536,14977149.8085843
"1433","r",14,"ORC_L_ALL_glmnet",39,34.1881974283854,0.749297568957741,3758324.18788205,14991175.6828897
"1434","r",14,"ORC_L_ALL_glmnet",4,33.9418747031122,0.748795169353737,3769558.07034035,15005913.9413943
"1435","r",14,"ORC_L_ALL_glmnet",40,32.536848528403,0.747868079001892,3752664.98622219,14883736.1464055
"1436","r",14,"ORC_L_ALL_glmnet",41,32.6593295489336,0.747927477963754,3765903.30132046,14939761.2675092
"1437","r",14,"ORC_L_ALL_glmnet",42,33.0005262666216,0.7487215585138,3726206.5815367,14828994.3199976
"1438","r",14,"ORC_L_ALL_glmnet",43,32.3875253963342,0.747129614933564,3736766.00616747,14777396.7488748
"1439","r",14,"ORC_L_ALL_glmnet",44,33.8768814207394,0.749084595937646,3763564.80305824,14999337.3946981
"1440","r",14,"ORC_L_ALL_glmnet",45,35.4730246998122,0.748252373030865,3791716.38970689,15061577.482801
"1441","r",14,"ORC_L_ALL_glmnet",46,33.4610304029921,0.748250617873709,3762754.51231768,14946429.9794392
"1442","r",14,"ORC_L_ALL_glmnet",47,32.8610403786147,0.749022685742931,3770505.87681735,15023293.5912101
"1443","r",14,"ORC_L_ALL_glmnet",48,33.2881376139286,0.747777810342826,3765971.97722568,14931168.35733
"1444","r",14,"ORC_L_ALL_glmnet",49,32.6245465638915,0.747715029822148,3758417.48876099,14897508.5044164
"1445","r",14,"ORC_L_ALL_glmnet",5,33.8629470342344,0.746792076102405,3814227.6438373,15063618.8043621
"1446","r",14,"ORC_L_ALL_glmnet",50,32.7390679837181,0.746604803635711,3803613.78799901,15010599.4216671
"1447","r",14,"ORC_L_ALL_glmnet",6,32.3496960853993,0.747007172810478,3784436.31543108,14958670.3997584
"1448","r",14,"ORC_L_ALL_glmnet",7,34.650296138748,0.747984775341515,3766879.58853314,14947031.8455474
"1449","r",14,"ORC_L_ALL_glmnet",8,32.7402403494512,0.748203898642769,3768603.9861026,14966887.7547709
"1450","r",14,"ORC_L_ALL_glmnet",9,36.065837396877,0.748314783463852,3797656.25040444,15088912.6611018
"1451","r",14,"ORC_L_glmnet",1,128.257642983336,0.741413125218507,3861483.57446286,14933022.3265424
"1452","r",14,"ORC_L_glmnet",10,143.302757784311,0.740851531148282,3862890.68727938,14906091.108297
"1453","r",14,"ORC_L_glmnet",11,131.179535935224,0.741558802550528,3867970.20541222,14966538.7855527
"1454","r",14,"ORC_L_glmnet",12,129.387431482698,0.742278810868727,3882219.69064061,15063641.8515948
"1455","r",14,"ORC_L_glmnet",13,128.731072628295,0.743005948490694,3870902.02052094,15062224.1946358
"1456","r",14,"ORC_L_glmnet",14,125.876884722563,0.742473351117668,3894082.28778327,15121084.7680565
"1457","r",14,"ORC_L_glmnet",15,130.908146306307,0.74222411717121,3878158.43327641,15044690.7240435
"1458","r",14,"ORC_L_glmnet",16,135.766401085679,0.742467167833949,3866476.40414297,15013528.0679473
"1459","r",14,"ORC_L_glmnet",17,137.699659653676,0.742195370056955,3876262.40340332,15035658.6080695
"1460","r",14,"ORC_L_glmnet",18,130.901687159269,0.74227477822581,3879186.97955858,15051638.9232459
"1461","r",14,"ORC_L_glmnet",19,132.455227894367,0.739660850919061,3914972.15547144,15037969.3922034
"1462","r",14,"ORC_L_glmnet",2,143.579763326118,0.741862549317459,3866116.1259218,14976967.176593
"1463","r",14,"ORC_L_glmnet",20,127.517124315035,0.74075686547238,3884429.03893742,14983729.6405763
"1464","r",14,"ORC_L_glmnet",21,125.229075016069,0.741085114450824,3899667.77894604,15061581.9970126
"1465","r",14,"ORC_L_glmnet",22,135.444014332196,0.742774072761506,3842535.07988731,14938366.1326045
"1466","r",14,"ORC_L_glmnet",23,127.661837579721,0.74294046583663,3907451.31740642,15200569.5105754
"1467","r",14,"ORC_L_glmnet",24,140.528840702224,0.739571608229732,3881433.97967102,14904035.436716
"1468","r",14,"ORC_L_glmnet",25,141.481990404216,0.740955984420063,3842283.17826009,14832549.4787368
"1469","r",14,"ORC_L_glmnet",26,139.87127528056,0.741911871332349,3867776.2851648,14986261.8832247
"1470","r",14,"ORC_L_glmnet",27,140.444863718598,0.741687748611858,3856469.30369519,14929486.6308932
"1471","r",14,"ORC_L_glmnet",28,138.459617317781,0.742287745901347,3901627.70036658,15139472.9521594
"1472","r",14,"ORC_L_glmnet",29,127.755968504933,0.743447290730509,3880643.66867454,15126106.754921
"1473","r",14,"ORC_L_glmnet",3,142.749465518435,0.739846817024823,3918822.3478874,15063518.7433449
"1474","r",14,"ORC_L_glmnet",30,133.966331349023,0.742058238738267,3876115.95053893,15027097.324523
"1475","r",14,"ORC_L_glmnet",31,126.26018025861,0.742225590340239,3867514.22216441,15003483.9659576
"1476","r",14,"ORC_L_glmnet",32,150.827331149338,0.74161392816084,3907572.07819465,15122998.1182075
"1477","r",14,"ORC_L_glmnet",33,137.988414636695,0.742014759386981,3888287.62315246,15071744.4684556
"1478","r",14,"ORC_L_glmnet",34,131.209198164673,0.744035939653878,3871415.74509264,15124841.1197166
"1479","r",14,"ORC_L_glmnet",35,137.933817495255,0.741199296454735,3909804.23738451,15107394.160158
"1480","r",14,"ORC_L_glmnet",36,142.580262265123,0.741954688013508,3851973.5306837,14927508.2776367
"1481","r",14,"ORC_L_glmnet",37,136.880566238271,0.742852981604112,3870481.11122642,15051627.4128742
"1482","r",14,"ORC_L_glmnet",38,119.580590716631,0.743574189828889,3845265.75058419,14995626.7975454
"1483","r",14,"ORC_L_glmnet",39,140.207023526217,0.743196262631727,3852352.21437792,15001153.2303107
"1484","r",14,"ORC_L_glmnet",4,137.422884560141,0.742789552799597,3864789.80914154,15025788.6147616
"1485","r",14,"ORC_L_glmnet",40,134.03199775229,0.741651286050566,3849992.69470943,14902310.2761137
"1486","r",14,"ORC_L_glmnet",41,139.943250232181,0.741538055493919,3868651.3900652,14967972.9348867
"1487","r",14,"ORC_L_glmnet",42,136.238877337399,0.741943758053942,3830002.15281072,14841734.2046363
"1488","r",14,"ORC_L_glmnet",43,118.056964027234,0.741347874542253,3825495.71868679,14790119.0137783
"1489","r",14,"ORC_L_glmnet",44,136.488998027283,0.743060434833914,3858205.86739655,15016005.2808629
"1490","r",14,"ORC_L_glmnet",45,134.826620393756,0.7425211836414,3880841.80892482,15072470.2863315
"1491","r",14,"ORC_L_glmnet",46,135.733612895688,0.741793345995904,3862753.85134603,14959931.4790886
"1492","r",14,"ORC_L_glmnet",47,128.810098133351,0.743617884441268,3861030.20247903,15059670.5782878
"1493","r",14,"ORC_L_glmnet",48,148.87478745392,0.740855071332313,3872311.16364819,14942646.8947568
"1494","r",14,"ORC_L_glmnet",49,121.013533728635,0.742552935855209,3839527.67722052,14913853.0282914
"1495","r",14,"ORC_L_glmnet",5,142.433327608454,0.740357363460193,3916113.76809693,15082706.8323062
"1496","r",14,"ORC_L_glmnet",50,135.296176404241,0.740440321478502,3898816.33503115,15020885.9759712
"1497","r",14,"ORC_L_glmnet",6,142.687723524111,0.740220444097048,3888851.29615941,14969812.7038611
"1498","r",14,"ORC_L_glmnet",7,140.833154033025,0.741234777376387,3871122.62388304,14959980.2656394
"1499","r",14,"ORC_L_glmnet",8,127.999160918308,0.742569833199941,3859783.46335096,14993516.5382105
"1500","r",14,"ORC_L_glmnet",9,133.458799946225,0.742473983255566,3889671.18473273,15103993.1184615
"1501","r",15,"glmnet",1,1082.91400596968,0.670233283963072,5255895.7379544,15938223.8484185
"1502","r",15,"glmnet",10,1056.34250744533,0.669567608379045,5256130.35019873,15906825.3702807
"1503","r",15,"glmnet",11,1092.93203220509,0.670956070919739,5264512.4343896,15999421.2599664
"1504","r",15,"glmnet",12,1069.04646485134,0.671290533370669,5285213.0700655,16078676.1764466
"1505","r",15,"glmnet",13,1031.63916762071,0.675227396077478,5214516.22239177,16055899.2951134
"1506","r",15,"glmnet",14,1023.56765060732,0.674542284901479,5256476.45112431,16151027.3294123
"1507","r",15,"glmnet",15,1112.34859014311,0.667970045409902,5338655.26328408,16078836.2299264
"1508","r",15,"glmnet",16,1033.42193273902,0.674448035299695,5206230.13669791,15992009.5751553
"1509","r",15,"glmnet",17,1071.87836070932,0.672615942144019,5262550.51296395,16074547.2685142
"1510","r",15,"glmnet",18,1086.81166877036,0.668888427227526,5323460.17321341,16077541.8649335
"1511","r",15,"glmnet",19,1037.39661295081,0.669633228646822,5300580.64898183,16044533.2539672
"1512","r",15,"glmnet",2,1061.59140381301,0.669202107824669,5296609.24447643,16011617.2737555
"1513","r",15,"glmnet",20,1014.42042527758,0.673792389060488,5210434.34844396,15972755.3058537
"1514","r",15,"glmnet",21,991.930396899961,0.67531954186309,5231060.67724852,16111412.1473942
"1515","r",15,"glmnet",22,1049.6491201358,0.672014795619474,5226153.08862554,15934112.3283177
"1516","r",15,"glmnet",23,1036.76547594994,0.676268680061727,5253217.75888203,16227091.5272692
"1517","r",15,"glmnet",24,1064.53204981281,0.670058746063442,5247648.53016272,15904796.5889459
"1518","r",15,"glmnet",25,1152.33110858141,0.665429724910002,5298715.0393299,15837375.3851999
"1519","r",15,"glmnet",26,1101.78462370859,0.66812122159212,5308897.20284474,15996494.9500931
"1520","r",15,"glmnet",27,1101.02310115656,0.668157910954738,5296858.52036899,15961985.2189591
"1521","r",15,"glmnet",28,1012.06579028426,0.674682274885271,5243187.35969763,16117127.8258771
"1522","r",15,"glmnet",29,986.255394852008,0.674090232526439,5260181.25418026,16139992.6579586
"1523","r",15,"glmnet",3,1062.2909025599,0.666987776876491,5341826.64308812,16040932.6510124
"1524","r",15,"glmnet",30,1059.69678249248,0.673478814513057,5239922.42472988,16047725.71469
"1525","r",15,"glmnet",31,1084.0944566048,0.671297275656726,5270714.38285904,16034897.1654847
"1526","r",15,"glmnet",32,1139.76656708912,0.66884455440472,5348356.24036521,16150591.245
"1527","r",15,"glmnet",33,1109.78780630365,0.671200809610041,5275512.7010669,16044786.1651061
"1528","r",15,"glmnet",34,1102.54485205279,0.671569606948738,5296180.53043624,16125732.0957187
"1529","r",15,"glmnet",35,1111.60069762675,0.664394497399289,5403574.35357623,16100970.6685446
"1530","r",15,"glmnet",36,1041.91233495028,0.672231385237757,5221152.39393426,15929384.8122755
"1531","r",15,"glmnet",37,1087.92901839993,0.671594726124871,5273424.63588831,16057673.4157243
"1532","r",15,"glmnet",38,1056.96636953623,0.673156016386116,5220296.76897132,15971830.6919741
"1533","r",15,"glmnet",39,1034.80205359768,0.672813848082377,5236437.21979175,16004458.5906257
"1534","r",15,"glmnet",4,1034.33100128172,0.675499162135468,5200490.52542904,16026123.5676688
"1535","r",15,"glmnet",40,1058.5824987063,0.670548862823763,5239175.47372204,15902739.078783
"1536","r",15,"glmnet",41,1033.20250928322,0.673846974795348,5220892.90511405,16007494.9537509
"1537","r",15,"glmnet",42,1063.97718123207,0.670710282514978,5218508.71415861,15847773.0614105
"1538","r",15,"glmnet",43,958.885046727345,0.67311123007564,5160985.36892367,15788200.2802295
"1539","r",15,"glmnet",44,1072.73840742771,0.672138060253939,5254896.27710905,16027771.5711044
"1540","r",15,"glmnet",45,1084.05048621843,0.670950720552973,5293411.56078963,16086987.2430212
"1541","r",15,"glmnet",46,1024.95765586691,0.671989094884722,5236373.56542283,15964022.7924207
"1542","r",15,"glmnet",47,1092.15024480391,0.669615894695509,5311208.50100868,16075859.6304556
"1543","r",15,"glmnet",48,1117.3455285577,0.663618539432276,5361589.28896409,15939015.4258654
"1544","r",15,"glmnet",49,1035.96448117672,0.672363846545906,5218001.95256868,15926209.2951527
"1545","r",15,"glmnet",5,1026.3343988746,0.675210676951562,5230360.62490415,16103856.4193322
"1546","r",15,"glmnet",50,1093.3783882696,0.668323391190273,5319455.22344138,16038077.7002366
"1547","r",15,"glmnet",6,1034.91788741725,0.672344794498653,5241898.42045534,15998214.9907696
"1548","r",15,"glmnet",7,1041.24562636264,0.671831980072204,5240205.92684569,15968057.8503617
"1549","r",15,"glmnet",8,1018.62783392022,0.672398216805483,5242855.41447226,16003745.0448164
"1550","r",15,"glmnet",9,1021.55426055547,0.676156198713817,5223315.77998407,16129120.7651314
"1551","r",15,"MultiLORS",1,700.042385433555,0.700055532732166,4780582.06140937,15938223.8484185
"1552","r",15,"MultiLORS",10,679.590393009714,0.700223402830595,4768493.9812707,15906825.3702807
"1553","r",15,"MultiLORS",11,704.487848845841,0.700442217935727,4792751.14694751,15999421.2599664
"1554","r",15,"MultiLORS",12,667.135267351776,0.701871392395945,4793513.34060052,16078676.1764466
"1555","r",15,"MultiLORS",13,635.146682499776,0.70463334523073,4742377.26410993,16055899.2951134
"1556","r",15,"MultiLORS",14,624.136167321211,0.704512077236752,4772433.5160605,16151027.3294123
"1557","r",15,"MultiLORS",15,718.134080655468,0.699333625500992,4834365.39541525,16078836.2299264
"1558","r",15,"MultiLORS",16,653.278237871109,0.70454546142261,4724911.80995272,15992009.5751553
"1559","r",15,"MultiLORS",17,677.77076610919,0.703374617445151,4768118.73291902,16074547.2685142
"1560","r",15,"MultiLORS",18,700.877210655118,0.700425427061972,4816422.73808071,16077541.8649335
"1561","r",15,"MultiLORS",19,663.690981965706,0.700176044115041,4810535.43053222,16044533.2539672
"1562","r",15,"MultiLORS",2,687.239282993267,0.700547247894607,4794722.85828433,16011617.2737555
"1563","r",15,"MultiLORS",20,631.793069131518,0.703580860492048,4734630.38333224,15972755.3058537
"1564","r",15,"MultiLORS",21,624.687597097842,0.704273216209958,4764576.09666469,16111412.1473942
"1565","r",15,"MultiLORS",22,696.128611145035,0.700178294518872,4777392.73360408,15934112.3283177
"1566","r",15,"MultiLORS",23,673.982182200398,0.704971912220308,4787447.78351628,16227091.5272692
"1567","r",15,"MultiLORS",24,677.183886603547,0.700255801775123,4767370.50148335,15904796.5889459
"1568","r",15,"MultiLORS",25,712.899234820526,0.698976943951565,4767415.13823913,15837375.3851999
"1569","r",15,"MultiLORS",26,719.660934410962,0.699289467096969,4810314.52102315,15996494.9500931
"1570","r",15,"MultiLORS",27,696.820337275162,0.699656046947893,4794085.73922148,15961985.2189591
"1571","r",15,"MultiLORS",28,640.335842651112,0.705618156616544,4744589.79942848,16117127.8258771
"1572","r",15,"MultiLORS",29,643.475160172028,0.703656118453138,4782988.0723973,16139992.6579586
"1573","r",15,"MultiLORS",3,681.276138865584,0.697677735622247,4849531.08178511,16040932.6510124
"1574","r",15,"MultiLORS",30,666.906017430475,0.703001528272792,4766150.01196035,16047725.71469
"1575","r",15,"MultiLORS",31,682.980788106023,0.701747000336223,4782456.178906,16034897.1654847
